Id	Hebrew	Url	Transliteration	Root	Root Url	POS	POS Pattern	POS Pattern Url	Gender	Translation
851	גַּאֲווָה	https://www.pealim.com/dict/3977-gaava/	ga'ava	ג - א - ו	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=א&rf=ו	Noun	katla pattern	https://www.pealim.com/dict/?pos=noun&nm=qatla	feminine	pride; egotism
852	לִגְאוֹת	https://www.pealim.com/dict/281-ligot/	lig'ot	ג - א - ה	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=א&rf=י	Verb	pa'al			to mount, to swell
853	לְהִתְגָּאוֹת	https://www.pealim.com/dict/282-lehitgaot/	lehitga'ot	ג - א - ה	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=א&rf=י	Verb	hitpa'el			to be proud of (ב-)
854	גֵּאֶה	https://www.pealim.com/dict/4405-gee/	ge'e	ג - א - ה	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=א&rf=י	Adjective	kete pattern	https://www.pealim.com/dict/?pos=adjective&am=qete		proud; haughty, arrogant
855	גָּאוֹן	https://www.pealim.com/dict/3778-gaon/	ga'on	ג - א - ה	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=א&rf=י	Noun	katon pattern	https://www.pealim.com/dict/?pos=noun&nm=qaton	masculine	genius; Gaon (Judaism); (poetic) greatness
856	לִגְאוֹל	https://www.pealim.com/dict/283-ligol/	lig'ol	ג - א - ל	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=א&rf=ל	Verb	pa'al			to redeem, to rescue
857	לְהִיגָּאֵל	https://www.pealim.com/dict/284-lehigael/	lehiga'el	ג - א - ל	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=א&rf=ל	Verb	nif'al			to be redeemed, rescued
858	גְּאוּלָּה	https://www.pealim.com/dict/2862-geula/	ge'ula	ג - א - ל	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=א&rf=ל	Noun	ktulla pattern	https://www.pealim.com/dict/?pos=noun&nm=qtulla	feminine	redemption
859	לְגַבֵּב	https://www.pealim.com/dict/285-legabev/	legabev	ג - ב - ב	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ב&rf=ב	Verb	pi'el			to pile, to heap
860	גַּב	https://www.pealim.com/dict/4817-gav/	gav	ג - ב - ב	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ב&rf=ב	Noun	ketel pattern	https://www.pealim.com/dict/?pos=noun&nm=qetel	masculine	back; rear, dorsum; support, protection
861	גַּבָּה	https://www.pealim.com/dict/6116-gaba/	gaba	ג - ב - ב	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ב&rf=ב	Noun	katla pattern	https://www.pealim.com/dict/?pos=noun&nm=qatla	feminine	eyebrow
862	לִגְבּוֹהַּ	https://www.pealim.com/dict/286-ligboah/	ligboa(h)	ג - ב - הּ	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ב&rf=ה	Verb	pa'al			to be high, exalted
863	גּוֹבַהּ	https://www.pealim.com/dict/2661-govah/	gova(h)	ג - ב - הּ	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ב&rf=ה	Noun	kotel pattern	https://www.pealim.com/dict/?pos=noun&nm=qotel-s	masculine	height; level
864	גָּבוֹהַּ	https://www.pealim.com/dict/4478-gavoah/	gavoa(h)	ג - ב - הּ	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ב&rf=ה	Adjective	katol pattern	https://www.pealim.com/dict/?pos=adjective&am=qatol		high, tall
865	לְהַגְבִּיהַּ	https://www.pealim.com/dict/2444-lehagbiah/	lehagbia(h)	ג - ב - הּ	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ב&rf=ה	Verb	hif'il			to raise, to lift, to elevate
866	לִגְבּוֹת	https://www.pealim.com/dict/287-ligbot/	ligbot	ג - ב - ה	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ב&rf=י	Verb	pa'al			to collect dues, taxes
867	גִּיבּוּי	https://www.pealim.com/dict/3941-gibuy/	gibuy	ג - ב - ה	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ב&rf=י	Noun	kittul pattern	https://www.pealim.com/dict/?pos=noun&nm=qittul	masculine	backup, support
868	לְגַבּוֹת	https://www.pealim.com/dict/288-legabot/	legabot	ג - ב - ה	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ב&rf=י	Verb	pi'el			to back up, to support
869	לְהִיגָּבוֹת	https://www.pealim.com/dict/289-lehigavot/	lehigavot	ג - ב - ה	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ב&rf=י	Verb	nif'al			to be collected (of tax, fees)
870	לִגְבּוֹת	https://www.pealim.com/dict/287-ligbot/	ligbot	ג - ב - ה	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ב&rf=י	Verb	pa'al			to collect dues, taxes
871	גִּיבּוּי	https://www.pealim.com/dict/3941-gibuy/	gibuy	ג - ב - ה	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ב&rf=י	Noun	kittul pattern	https://www.pealim.com/dict/?pos=noun&nm=qittul	masculine	backup, support
872	לְגַבּוֹת	https://www.pealim.com/dict/288-legabot/	legabot	ג - ב - ה	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ב&rf=י	Verb	pi'el			to back up, to support
873	לְהִיגָּבוֹת	https://www.pealim.com/dict/289-lehigavot/	lehigavot	ג - ב - ה	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ב&rf=י	Verb	nif'al			to be collected (of tax, fees)
874	הַגְבָּלָה	https://www.pealim.com/dict/2873-hagbala/	hagbala	ג - ב - ל	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ב&rf=ל	Noun	haktala pattern	https://www.pealim.com/dict/?pos=noun&nm=haqtala	feminine	limitation, restraint
875	גְּבוּל	https://www.pealim.com/dict/3075-gvul/	gvul	ג - ב - ל	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ב&rf=ל	Noun	ktul pattern	https://www.pealim.com/dict/?pos=noun&nm=qtul	masculine	border, limit
876	לְהַגְבִּיל	https://www.pealim.com/dict/291-lehagbil/	lehagbil	ג - ב - ל	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ב&rf=ל	Verb	hif'il			to limit, to restrict, to confine
877	לְגַבֵּל	https://www.pealim.com/dict/6926-legabel/	legabel	ג - ב - ל	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ב&rf=ל	Verb	pi'el			to mix, to knead, to blend (dough, cement)
878	לִגְבּוֹל	https://www.pealim.com/dict/290-ligbol/	ligbol	ג - ב - ל	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ב&rf=ל	Verb	pa'al			to border (ב-)
879	גְּבִינָה	https://www.pealim.com/dict/2814-gvina/	gvina	ג - ב - ן	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ב&rf=נ	Noun	ktila pattern	https://www.pealim.com/dict/?pos=noun&nm=qtila	feminine	cheese
880	גַּבָּן	https://www.pealim.com/dict/3345-gaban/	gaban	ג - ב - ן	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ב&rf=נ	Noun	kattal pattern	https://www.pealim.com/dict/?pos=noun&nm=qattal	masculine	cheesemaker
881	גִּיבֵּן	https://www.pealim.com/dict/7456-giben/	giben	ג - ב - ן	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ב&rf=נ	Adjective	kittel pattern	https://www.pealim.com/dict/?pos=adjective&am=qittel		hunchbacked, hump-backed
882	גֶּבֶס	https://www.pealim.com/dict/5553-geves/	geves	ג - ב - ס	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ב&rf=ס	Noun	ketel pattern	https://www.pealim.com/dict/?pos=noun&nm=qetel	masculine	gypsum, plaster
883	לְגַבֵּס	https://www.pealim.com/dict/5554-legabes/	legabes	ג - ב - ס	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ב&rf=ס	Verb	pi'el, masculine			to plaster; to put a cast (on a broken limb, etc.)
884	גִּבְעָה	https://www.pealim.com/dict/4475-giva/	giv'a	ג - ב - ע	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ב&rf=ע	Noun	kitla pattern	https://www.pealim.com/dict/?pos=noun&nm=qitla	feminine	hill
885	גֶּבַע	https://www.pealim.com/dict/4476-geva/	geva	ג - ב - ע	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ב&rf=ע	Noun	ketel pattern	https://www.pealim.com/dict/?pos=noun&nm=qetel	masculine	hill (rare)
886	גָּבִיעַ	https://www.pealim.com/dict/7935-gavia/	gavia	ג - ב - ע	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ב&rf=ע	Noun	katil pattern	https://www.pealim.com/dict/?pos=noun&nm=qatil	masculine	🏆 goblet; cup (sport); calyx (botany); 🍦 cone (ice cream)
887	לִגְבּוֹר	https://www.pealim.com/dict/292-ligbor/	ligbor	ג - ב - ר	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ב&rf=ר	Verb	pa'al			to become stronger; to overpower (על)
888	גִּיבּוֹר	https://www.pealim.com/dict/5521-gibor/	gibor	ג - ב - ר	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ב&rf=ר	Noun	kittol pattern	https://www.pealim.com/dict/?pos=noun&nm=qittol	masculine	hero; protagonist
889	הִתְגַּבְּרוּת	https://www.pealim.com/dict/3008-hitgabrut/	hitgabrut	ג - ב - ר	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ב&rf=ר	Noun	hitkattlut pattern	https://www.pealim.com/dict/?pos=noun&nm=hitqatlut	feminine	overcoming (difficulties, etc.); strengthening
890	גֶּבֶר	https://www.pealim.com/dict/3106-gever/	gever	ג - ב - ר	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ב&rf=ר	Noun	ketel pattern	https://www.pealim.com/dict/?pos=noun&nm=qetel	masculine	man, male; cock, rooster (poetic)
891	גְּבַרְתָּן	https://www.pealim.com/dict/3457-gvartan/	gvartan	ג - ב - ר	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ב&rf=ר	Noun	ktaltan pattern	https://www.pealim.com/dict/?pos=noun&nm=qtaltan	masculine	tough guy, strong man
892	גְּבוּרָה	https://www.pealim.com/dict/3655-gvura/	gvura	ג - ב - ר	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ב&rf=ר	Noun	ktula pattern	https://www.pealim.com/dict/?pos=noun&nm=qtula	feminine	courage, heroism
893	לְהַגְבִּיר	https://www.pealim.com/dict/293-lehagbir/	lehagbir	ג - ב - ר	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ב&rf=ר	Verb	hif'il			to boost, to increase, enhance, to intensify
894	לְהִתְגַּבֵּר	https://www.pealim.com/dict/294-lehitgaber/	lehitgaber	ג - ב - ר	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ב&rf=ר	Verb	hitpa'el			to overcome, to get over (על)
895	גְּבֶרֶת	https://www.pealim.com/dict/6970-gveret/	gveret	ג - ב - ר	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ב&rf=ר	Noun	ktelet pattern	https://www.pealim.com/dict/?pos=noun&nm=qtelet	feminine	Madame, madam, Mrs.
896	לְהִתְגַּבֵּשׁ	https://www.pealim.com/dict/296-lehitgabesh/	lehitgabesh	ג - ב - שׁ	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ב&rf=שׁ	Verb	hitpa'el			to crystallise, to take shape
897	לְגַבֵּשׁ	https://www.pealim.com/dict/295-legabesh/	legabesh	ג - ב - שׁ	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ב&rf=שׁ	Verb	pi'el			to consolidate, to crystallise
898	גִּיבּוּשׁ	https://www.pealim.com/dict/3951-gibush/	gibush	ג - ב - שׁ	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ב&rf=שׁ	Noun	kittul pattern	https://www.pealim.com/dict/?pos=noun&nm=qittul	masculine	"consolidation, crystallisation; ""team spirit"" exercise"
899	לְגַגֵּל	https://www.pealim.com/dict/6039-legagel/	legagel	ג - ג - ל	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ג&rf=ל	Verb	pi'el			to Google (slang)
900	לְהִתְגּוֹדֵד	https://www.pealim.com/dict/297-lehitgoded/	lehitgoded	ג - ד - ד	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ד&rf=ד	Verb	hitpa'el			to be assembled, gathered
901	גְּדוּד	https://www.pealim.com/dict/8307-gdud/	gdud	ג - ד - ד	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ד&rf=ד	Noun	ktul pattern	https://www.pealim.com/dict/?pos=noun&nm=qtul	masculine	battalion, regiment, troop
902	לִגְדּוֹד	https://www.pealim.com/dict/5825-ligdod/	ligdod	ג - ד - ד	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ד&rf=ד	Verb	pa'al			to pick (only refers to dates (fruit))
903	גְּדִי	https://www.pealim.com/dict/5888-gdi/	gdi	ג - ד - ה	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ד&rf=י	Noun	ketel pattern	https://www.pealim.com/dict/?pos=noun&nm=qetel	masculine	kid, young goat; Capricorn
904	גְּדִי	https://www.pealim.com/dict/5888-gdi/	gdi	ג - ד - ה	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ד&rf=י	Noun	ketel pattern	https://www.pealim.com/dict/?pos=noun&nm=qetel	masculine	kid, young goat; Capricorn
905	לִגְדּוֹל	https://www.pealim.com/dict/298-ligdol/	ligdol	ג - ד - ל	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ד&rf=ל	Verb	pa'al			to grow, to increase
906	גְּדוּלָּה	https://www.pealim.com/dict/7367-gdula/	gdula	ג - ד - ל	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ד&rf=ל	Noun	ktulla pattern	https://www.pealim.com/dict/?pos=noun&nm=qtulla	feminine	greatness, importance
907	גְּדִילָה	https://www.pealim.com/dict/5550-gdila/	gdila	ג - ד - ל	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ד&rf=ל	Noun	ktila pattern	https://www.pealim.com/dict/?pos=noun&nm=qtila	feminine	growth
908	גּוֹדֶל	https://www.pealim.com/dict/3207-godel/	godel	ג - ד - ל	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ד&rf=ל	Noun	kotel pattern	https://www.pealim.com/dict/?pos=noun&nm=qotel-s	masculine	size, magnitude
909	מִגְדָּל	https://www.pealim.com/dict/2663-migdal/	migdal	ג - ד - ל	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ד&rf=ל	Noun	miktal pattern	https://www.pealim.com/dict/?pos=noun&nm=miqtal	masculine	tower
910	הַגְדָּלָה	https://www.pealim.com/dict/2874-hagdala/	hagdala	ג - ד - ל	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ד&rf=ל	Noun	haktala pattern	https://www.pealim.com/dict/?pos=noun&nm=haqtala	feminine	increase, enlargement
911	מַגְדֶּלֶת	https://www.pealim.com/dict/3280-magdelet/	magdelet	ג - ד - ל	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ד&rf=ל	Noun	maktelet pattern	https://www.pealim.com/dict/?pos=noun&nm=maqtelet	feminine	magnifying glass
912	גָּדוֹל	https://www.pealim.com/dict/3466-gadol/	gadol	ג - ד - ל	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ד&rf=ל	Adjective	katol pattern	https://www.pealim.com/dict/?pos=adjective&am=qatol		big, large
913	אֲגוּדָל	https://www.pealim.com/dict/4869-agudal/	agudal	ג - ד - ל	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ד&rf=ל	Noun			masculine	thumb
914	לְהַגְדִּיל	https://www.pealim.com/dict/300-lehagdil/	lehagdil	ג - ד - ל	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ד&rf=ל	Verb	hif'il			to increase, to expand (transitive)
915	לְגַדֵּל	https://www.pealim.com/dict/299-legadel/	legadel	ג - ד - ל	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ד&rf=ל	Verb	pi'el			to grow, to bring up
916	גִּידּוּל	https://www.pealim.com/dict/5453-gidul/	gidul	ג - ד - ל	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ד&rf=ל	Noun	kittul pattern	https://www.pealim.com/dict/?pos=noun&nm=qittul	masculine	growing, raising; growth, increase; tumor
917	לִגְדּוֹם	https://www.pealim.com/dict/301-ligdom/	ligdom	ג - ד - ם	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ד&rf=מ	Verb	pa'al			to sever, to stump
918	לְהִיגָּדֵם	https://www.pealim.com/dict/302-lehigadem/	lehigadem	ג - ד - ם	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ד&rf=מ	Verb	nif'al			to be amputated, severed
919	לִגְדּוֹעַ	https://www.pealim.com/dict/303-ligdoa/	ligdoa	ג - ד - ע	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ד&rf=ע	Verb	pa'al			to hack, to cut off
920	לְהִיגָּדֵעַ	https://www.pealim.com/dict/7901-lehigadea/	lehigadea	ג - ד - ע	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ד&rf=ע	Verb	nif'al			to be severed, to be cut off; to die, to perish (lit.)
921	גִּידּוּף	https://www.pealim.com/dict/4146-giduf/	giduf	ג - ד - ף	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ד&rf=פ	Noun	kittul pattern	https://www.pealim.com/dict/?pos=noun&nm=qittul	masculine	cursing, swearing
922	לְגַדֵּף	https://www.pealim.com/dict/304-legadef/	legadef	ג - ד - ף	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ד&rf=פ	Verb	pi'el			to curse, to abuse
923	מִגְדָּר	https://www.pealim.com/dict/5732-migdar/	migdar	ג - ד - ר	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ד&rf=ר	Noun	miktal pattern	https://www.pealim.com/dict/?pos=noun&nm=miqtal	masculine	gender (sociology)
924	הַגְדָּרָה	https://www.pealim.com/dict/3132-hagdara/	hagdara	ג - ד - ר	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ד&rf=ר	Noun	haktala pattern	https://www.pealim.com/dict/?pos=noun&nm=haqtala	feminine	definition
925	גָּדֵר	https://www.pealim.com/dict/4570-gader/	gader	ג - ד - ר	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ד&rf=ר	Noun	katel pattern	https://www.pealim.com/dict/?pos=noun&nm=qatel	feminine	fence
926	לְגַדֵּר	https://www.pealim.com/dict/305-legader/	legader	ג - ד - ר	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ד&rf=ר	Verb	pi'el			to fence, to enclose
927	לְהַגְדִּיר	https://www.pealim.com/dict/306-lehagdir/	lehagdir	ג - ד - ר	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ד&rf=ר	Verb	hif'il			to define
928	לִגְדּוֹר	https://www.pealim.com/dict/2739-ligdor/	ligdor	ג - ד - ר	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ד&rf=ר	Verb	pa'al			to fence, to enclose (rare)
929	לְהִתְגַּדֵּר	https://www.pealim.com/dict/5405-lehitgader/	lehitgader	ג - ד - ר	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ד&rf=ר	Verb	hitpa'el			to limit oneself (to something) (ב־) (lit.)
930	גָּדוּשׁ	https://www.pealim.com/dict/8130-gadush/	gadush	ג - ד - שׁ	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ד&rf=שׁ	Adjective	katul pattern	https://www.pealim.com/dict/?pos=adjective&am=qatul		full, overflowing with something (ב־)
931	לְהַגְדִּישׁ	https://www.pealim.com/dict/308-lehagdish/	lehagdish	ג - ד - שׁ	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ד&rf=שׁ	Verb	hif'il			to fill to overcrowding
932	לְהַגְדִּישׁ	https://www.pealim.com/dict/7403-lehagdish/	lehagdish	ג - ד - שׁ	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ד&rf=שׁ	Verb	hif'il			to overfill, to fill to overflowing (lit.)
933	לִגְדּוֹשׁ	https://www.pealim.com/dict/307-ligdosh/	ligdosh	ג - ד - שׁ	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ד&rf=שׁ	Verb	pa'al			to fill, to stuff, to cram
934	מַגְהֵץ	https://www.pealim.com/dict/3504-maghetz/	maghetz	ג - ה - ץ	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ה&rf=צ	Noun	maktel pattern	https://www.pealim.com/dict/?pos=noun&nm=maqtel	masculine	iron, flat-iron
935	לְגַהֵץ	https://www.pealim.com/dict/309-legahetz/	legahetz	ג - ה - ץ	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ה&rf=צ	Verb	pi'el			to iron
936	גִּיהוּץ	https://www.pealim.com/dict/8762-gihutz/	gihutz	ג - ה - ץ	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ה&rf=צ	Noun	kittul pattern	https://www.pealim.com/dict/?pos=noun&nm=qittul	masculine	ironing
937	לְגַהֵק	https://www.pealim.com/dict/310-legahek/	legahek	ג - ה - ק	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ה&rf=ק	Verb	pi'el			to burp, to belch
938	לִגְהוֹר	https://www.pealim.com/dict/4152-lighor/	lighor	ג - ה - ר	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ה&rf=ר	Verb	pa'al			to bend over; to prostrate oneself
939	לְהָגִיב	https://www.pealim.com/dict/311-lehagiv/	lehagiv	ג - ו - ב	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ו&rf=ב	Verb	hif'il			to react, to respond to something (ל־, על)
940	תְּגוּבָה	https://www.pealim.com/dict/3737-tguva/	tguva	ג - ו - ב	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ו&rf=ב	Noun	tkula pattern	https://www.pealim.com/dict/?pos=noun&nm=tqula	feminine	response, reaction
941	מוּגָז	https://www.pealim.com/dict/4553-mugaz/	mugaz	ג - ו - ז	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ו&rf=ז	Adjective	muktal pattern	https://www.pealim.com/dict/?pos=adjective&am=muqtal		carbonated, sparkling (water, etc.)
942	לָגוּז	https://www.pealim.com/dict/7910-laguz/	laguz	ג - ו - ז	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ו&rf=ז	Verb	pa'al			to pass by (lit.)
943	לְהִיגּוֹז	https://www.pealim.com/dict/5916-lehigoz/	lehigoz	ג - ו - ז	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ו&rf=ז	Verb	nif'al			to disappear, to vanish (lit.)
944	מִגְווָן	https://www.pealim.com/dict/8664-migvan/	migvan	ג - ו - ן	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ו&rf=נ	Noun	miktal pattern	https://www.pealim.com/dict/?pos=noun&nm=miqtal	masculine	variety, assortment; colour range
945	לְגַווֵּן	https://www.pealim.com/dict/312-legaven/	legaven	ג - ו - ן	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ו&rf=נ	Verb	pi'el			to diversify, to vary, to shade
946	גָּווֶן	https://www.pealim.com/dict/4477-gaven/	gaven	ג - ו - ן	https://www.pealim.com/dict/?num-radicals=3&r1=ג&r2=ו&rf=נ	Noun	ketel pattern	https://www.pealim.com/dict/?pos=noun&nm=qetel	masculine	hue, shade, colour
